Season,Site,Transect,Strata,species,2,3,4,5,7,8,9,10,11,12,13,14,16,17,18,19,21
SUMMER,PARSONS,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,79,0,0,0,2,0,3,0,11
SUMMER,PARSONS,1,BENTHIC,Oxyjulis californica,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SUMMER,PARSONS,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,2,MIDWATER,Oxyjulis californica,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,6,0
SUMMER,PARSONS,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARSONS,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
SUMMER,ARROW,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SUMMER,ARROW,1,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SUMMER,ARROW,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ARROW,4,BENTHIC,Oxyjulis californica,0,0,20,0,0,7,0,0,0,1,0,0,0,0,0,0,0
SUMMER,BEYOND,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,1,BENTHIC,Oxyjulis californica,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SUMMER,BEYOND,2,CANOPY,Oxyjulis californica,0,55,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,2,MIDWATER,Oxyjulis californica,0,60,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,3,MIDWATER,Oxyjulis californica,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SUMMER,BEYOND,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,4,MIDWATER,Oxyjulis californica,0,689,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,BEYOND,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,1,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,2,MIDWATER,Oxyjulis californica,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,2,BENTHIC,Oxyjulis californica,0,0,0,0,60,0,37,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,3,BENTHIC,Oxyjulis californica,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,PARADISE,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,1,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
SUMMER,EMPIRE,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,EMPIRE,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,1,BENTHIC,Oxyjulis californica,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0
SUMMER,INDIANS,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,INDIANS,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,1,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0
SUMMER,ISTHMUS,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,3,BENTHIC,Oxyjulis californica,0,0,5,0,0,0,0,0,0,0,0,35,0,0,0,0,0
SUMMER,ISTHMUS,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMMER,ISTHMUS,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,1,BENTHIC,Oxyjulis californica,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FALL ,PARSONS,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,2,MIDWATER,Oxyjulis californica,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,2,BENTHIC,Oxyjulis californica,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,3,BENTHIC,Oxyjulis californica,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
FALL ,PARSONS,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,PARSONS,4,BENTHIC,Oxyjulis californica,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,0,0
FALL ,ARROW,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,1,BENTHIC,Oxyjulis californica,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,2,BENTHIC,Oxyjulis californica,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FALL ,ARROW,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,3,BENTHIC,Oxyjulis californica,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
FALL ,ARROW,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,ARROW,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FALL ,INDIANS,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,1,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,2,BENTHIC,Oxyjulis californica,0,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL ,INDIANS,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,1,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,ISTHMUS,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
FALL,ISTHMUS,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,1,BENTHIC,Oxyjulis californica,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,2,MIDWATER,Oxyjulis californica,0,12,20,0,2,0,0,1,0,0,0,0,0,0,3,0,0
FALL,BEYOND,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,3,CANOPY,Oxyjulis californica,0,0,46,0,20,0,0,0,0,12,0,0,0,0,0,0,0
FALL,BEYOND,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,BEYOND,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,1,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FALL,EMPIRE,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,EMPIRE,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,1,BENTHIC,Oxyjulis californica,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
FALL,PARADISE,2,BENTHIC,Oxyjulis californica,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,26,0
FALL,PARADISE,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALL,PARADISE,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALL,PARADISE,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,1,BENTHIC,Oxyjulis californica,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WINTER,PARSONS,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,2,BENTHIC,Oxyjulis californica,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,3,BENTHIC,Oxyjulis californica,0,0,0,0,0,3,0,0,0,0,24,1,0,0,0,0,0
WINTER,PARSONS,4,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,4,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,PARSONS,4,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,1,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,1,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,1,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,2,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,2,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,2,BENTHIC,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,3,CANOPY,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WINTER,INDIANS,3,MIDWATER,Oxyjulis californica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
